id|Station|Latitude|Longitude|phi|dt|refID|Phase|pmax|pmin|dtmax|dtmin|remark
59078|IR.BNB|27.45|56.54|13.0|0.92|371|PKSbc|38.0|38.0|1.28|1.28|fair quality individual splitting measurement
59079|IR.BNB|27.45|56.54|1.0|0.92|371|PKSbc|16.0|16.0|0.62|0.62|fair quality individual splitting measurement
59080|IR.BNB|27.45|56.54|20.0|0.78|371|PKSbc|35.0|35.0|0.93|0.93|fair quality individual splitting measurement
59081|IR.BNB|27.45|56.54|0.0|1.33|371|PKSbc|9.0|9.0|0.97|0.97|fair quality individual splitting measurement
59082|IR.BNB|27.45|56.54|17.0|1.03|371|SKKSac|9.0|9.0|0.26|0.26|fair quality individual splitting measurement
59083|IR.BNB|27.45|56.54|326.0|0.46|371|SKKSac|35.0|35.0|0.98|0.98|fair quality individual splitting measurement
59084|IR.BNB|27.45|56.54|5.0|0.6|371|SKSac|21.0|21.0|1.08|1.08|fair quality individual splitting measurement
59085|IR.BNB|27.45|56.54|313.0|0.62|371|SKSdf|35.0|35.0|0.62|0.62|fair quality individual splitting measurement
59086|IR.BNB|27.45|56.54|353.0|1.7|371|PKSbc|50.0|50.0|2.2|2.2|fair quality individual splitting measurement
59087|IR.BNB|27.45|56.54|353.0|1.44|371|PKSbc|8.0|8.0|0.77|0.77|fair quality individual splitting measurement
59088|IR.BNB|27.45|56.54|10.0|0.9|371|SKKSac|33.0|33.0|1.26|1.26|fair quality individual splitting measurement
59089|IR.BNB|27.45|56.54|348.0|0.42|371|SKSac|28.0|28.0|0.44|0.44|fair quality individual splitting measurement
59090|IR.BNB|27.45|56.54|0.0|0.24|371|SKSdf|35.0|35.0|0.76|0.76|fair quality individual splitting measurement
59091|IR.BNB|27.45|56.54|351.0|1.7|371|SKSac|6.0|6.0|0.49|0.49|fair quality individual splitting measurement
59092|IR.BNB|27.45|56.54|358.0|1.54|371|PKSbc|21.0|21.0|1.38|1.38|fair quality individual splitting measurement
59093|IR.BNB|27.45|56.54|2.0|2.04|371|SKKSac|72.0|72.0|1.87|1.87|fair quality individual splitting measurement
59094|IR.BNB|27.45|56.54|346.0|0.51|371|SKSac|37.0|37.0|0.77|0.77|fair quality individual splitting measurement
59095|IR.BNB|27.45|56.54|343.0|1.33|371|SKKSac|9.0|9.0|0.97|0.97|fair quality individual splitting measurement
59096|IR.BNB|27.45|56.54|359.0|0.62|371|PKSbc|29.0|29.0|0.62|0.62|fair quality individual splitting measurement
59097|IR.BNB|27.45|56.54|3.0|0.92|371|PKSbc|9.0|9.0|0.15|0.15|fair quality individual splitting measurement
59098|IR.BNB|27.45|56.54|354.0|1.54|371|PKSbc|3.0|3.0|0.36|0.36|fair quality individual splitting measurement
59099|IR.BNB|27.45|56.54|355.0|1.98|371|PKSbc|7.0|7.0|0.83|0.83|fair quality individual splitting measurement
59100|IR.BNB|27.45|56.54|349.0|1.2|371|SKKSac|52.0|52.0|1.7|1.7|fair quality individual splitting measurement
59101|IR.BNB|27.45|56.54|12.0|1.13|371|SKKSac|25.0|25.0|1.03|1.03|fair quality individual splitting measurement
59102|IR.BNB|27.45|56.54|31.0|0.92|371|SKSac|38.0|38.0|1.11|1.11|fair quality individual splitting measurement
59103|IR.BST|37.7|46.89|18.0|0.92|371|PKSbc|15.0|15.0|0.51|0.51|fair quality individual splitting measurement
59104|IR.BST|37.7|46.89|18.0|0.72|371|SKSac|14.0|14.0|0.31|0.31|fair quality individual splitting measurement
59105|IR.BST|37.7|46.89|12.0|0.72|371|SKSac|18.0|18.0|0.56|0.56|fair quality individual splitting measurement
59106|IR.BST|37.7|46.89|26.0|0.82|371|SKSac|14.0|14.0|0.31|0.31|fair quality individual splitting measurement
59107|IR.BST|37.7|46.89|14.0|1.44|371|SKKSac|5.0|5.0|0.41|0.41|fair quality individual splitting measurement
59108|IR.BST|37.7|46.89|357.0|0.26|371|SKSac|23.0|23.0|0.2|0.2|fair quality individual splitting measurement
59109|IR.BST|37.7|46.89|356.0|1.03|371|SKKSac|6.0|6.0|0.36|0.36|fair quality individual splitting measurement
59110|IR.BST|37.7|46.89|14.0|1.64|371|SKSac|4.0|4.0|0.46|0.46|fair quality individual splitting measurement
59111|IR.BST|37.7|46.89|358.0|0.2|371|SKKSac|20.0|20.0|0.26|0.26|fair quality individual splitting measurement
59112|IR.BST|37.7|46.89|20.0|1.03|371|SKSac|4.0|4.0|0.15|0.15|fair quality individual splitting measurement
59113|IR.BST|37.7|46.89|21.0|1.23|371|SKSac|5.0|5.0|0.21|0.21|fair quality individual splitting measurement
59114|IR.BST|37.7|46.89|359.0|1.03|371|SKSac|6.0|6.0|0.46|0.46|fair quality individual splitting measurement
59115|IR.BST|37.7|46.89|15.0|1.33|371|SKSac|3.0|3.0|0.21|0.21|fair quality individual splitting measurement
59116|IR.BST|37.7|46.89|9.0|0.3|371|SKSac|29.0|29.0|0.32|0.32|fair quality individual splitting measurement
59117|IR.BZA|34.47|47.86|69.0|0.94|371|SKSac|32.0|32.0|0.66|0.66|fair quality individual splitting measurement
59118|IR.BZA|34.47|47.86|66.0|1.28|371|SKSac|7.0|7.0|0.19|0.19|fair quality individual splitting measurement
59119|IR.BZA|34.47|47.86|68.0|1.85|371|SKKSac|8.0|8.0|1.18|1.18|fair quality individual splitting measurement
59120|IR.BZA|34.47|47.86|78.0|0.38|371|SKSac|17.0|17.0|0.26|0.26|fair quality individual splitting measurement
59121|IR.BZA|34.47|47.86|63.0|0.82|371|SKKSac|23.0|23.0|0.62|0.62|fair quality individual splitting measurement
59122|IR.BZA|34.47|47.86|42.0|0.72|371|SKSac|43.0|43.0|1.96|1.96|fair quality individual splitting measurement
59123|IR.BZA|34.47|47.86|33.0|1.14|371|SKSac|18.0|18.0|0.43|0.43|fair quality individual splitting measurement
59124|IR.BZA|34.47|47.86|40.0|0.86|371|PKSdf|29.0|29.0|0.48|0.48|fair quality individual splitting measurement
59125|IR.BZA|34.47|47.86|69.0|2.24|371|SKKSac|11.0|11.0|0.98|0.98|fair quality individual splitting measurement
59126|IR.BZA|34.47|47.86|36.0|0.5|371|SKKSac|24.0|24.0|0.4|0.4|fair quality individual splitting measurement
59127|IR.BZA|34.47|47.86|74.0|0.62|371|PKSbc|49.0|49.0|0.75|0.75|fair quality individual splitting measurement
59128|IR.BZA|34.47|47.86|62.0|1.13|371|SKSac|21.0|21.0|0.92|0.92|fair quality individual splitting measurement
59129|IR.BZA|34.47|47.86|65.0|1.33|371|SKSac|12.0|12.0|0.77|0.77|fair quality individual splitting measurement
59130|IR.BZA|34.47|47.86|56.0|1.03|371|SKKSac|32.0|32.0|1.23|1.23|fair quality individual splitting measurement
59131|IR.BZA|34.47|47.86|50.0|1.03|371|SKSac|41.0|41.0|1.95|1.95|fair quality individual splitting measurement
59132|IR.BZA|34.47|47.86|78.0|1.18|371|SKKSac|13.0|13.0|0.51|0.51|fair quality individual splitting measurement
59133|IR.BZA|34.47|47.86|321.0|2.26|371|SKSac|19.0|19.0|1.89|1.89|fair quality individual splitting measurement
59134|IR.BZA|34.47|47.86|30.0|0.88|371|SKKSac|30.0|30.0|0.63|0.63|fair quality individual splitting measurement
59135|IR.BZA|34.47|47.86|68.0|1.26|371|SKKSac|46.0|46.0|1.76|1.76|fair quality individual splitting measurement
59136|IR.BZA|34.47|47.86|350.0|0.8|371|SKSac|47.0|47.0|1.32|1.32|fair quality individual splitting measurement
59137|IR.BZA|34.47|47.86|29.0|0.58|371|SKSac|22.0|22.0|0.5|0.5|fair quality individual splitting measurement
59138|IR.BZA|34.47|47.86|84.0|1.6|371|SKKSac|13.0|13.0|1.04|1.04|fair quality individual splitting measurement
59139|IR.BZA|34.47|47.86|34.0|0.96|371|PKSbc|25.0|25.0|0.57|0.57|fair quality individual splitting measurement
59140|IR.BZA|34.47|47.86|67.0|1.44|371|SKSac|12.0|12.0|0.67|0.67|fair quality individual splitting measurement
59141|IR.BZA|34.47|47.86|48.0|0.42|371|SKSac|27.0|27.0|0.48|0.48|fair quality individual splitting measurement
59142|IR.BZA|34.47|47.86|58.0|0.92|371|SKKSac|33.0|33.0|0.92|0.92|fair quality individual splitting measurement
59143|IR.BZA|34.47|47.86|40.0|0.72|371|SKSac|25.0|25.0|0.5|0.5|fair quality individual splitting measurement
59144|IR.BZA|34.47|47.86|47.0|1.28|371|SKKSac|46.0|46.0|1.24|1.24|fair quality individual splitting measurement
59145|IR.BZA|34.47|47.86|67.0|1.38|371|SKSac|15.0|15.0|0.6|0.6|fair quality individual splitting measurement
59146|IR.BZA|34.47|47.86|45.0|1.44|371|SKKSac|30.0|30.0|0.9|0.9|fair quality individual splitting measurement
59147|IR.BZA|34.47|47.86|59.0|0.7|371|SKSac|28.0|28.0|0.62|0.62|fair quality individual splitting measurement
59148|IR.BZA|34.47|47.86|60.0|0.41|371|SKKSac|37.0|37.0|0.67|0.67|fair quality individual splitting measurement
59149|IR.BZA|34.47|47.86|53.0|1.13|371|SKSac|20.0|20.0|0.51|0.51|fair quality individual splitting measurement
59150|IR.BZA|34.47|47.86|50.0|0.46|371|PKSdf|24.0|24.0|0.34|0.34|fair quality individual splitting measurement
59151|IR.BZA|34.47|47.86|55.0|0.92|371|PKSbc|15.0|15.0|0.31|0.31|fair quality individual splitting measurement
59152|IR.BZA|34.47|47.86|70.0|1.28|371|SKSac|27.0|27.0|0.9|0.9|fair quality individual splitting measurement
59153|IR.BZA|34.47|47.86|72.0|1.38|371|SKKSac|17.0|17.0|0.85|0.85|fair quality individual splitting measurement
59154|IR.BZA|34.47|47.86|63.0|0.72|371|PKSbc|30.0|30.0|0.72|0.72|fair quality individual splitting measurement
59155|IR.BZA|34.47|47.86|64.0|0.72|371|PKSbc|32.0|32.0|0.72|0.72|fair quality individual splitting measurement
59156|IR.BZA|34.47|47.86|67.0|1.03|371|SKSac|11.0|11.0|0.56|0.56|fair quality individual splitting measurement
59157|IR.BZA|34.47|47.86|15.0|1.32|371|SKKSac|16.0|16.0|0.82|0.82|fair quality individual splitting measurement
59158|IR.BZA|34.47|47.86|73.0|1.64|371|PKSbc|24.0|24.0|1.0|1.0|fair quality individual splitting measurement
59159|IR.BZA|34.47|47.86|69.0|1.46|371|SKKSac|64.0|64.0|1.58|1.58|fair quality individual splitting measurement
59160|IR.BZA|34.47|47.86|70.0|1.66|371|SKSac|61.0|61.0|1.77|1.77|fair quality individual splitting measurement
59161|IR.BZA|34.47|47.86|42.0|0.82|371|PKSbc|34.0|34.0|0.69|0.69|fair quality individual splitting measurement
59162|IR.CHMN|29.86|57.54|308.0|0.62|371|SKSac|17.0|17.0|0.26|0.26|fair quality individual splitting measurement
59163|IR.CHMN|29.86|57.54|314.0|0.62|371|SKSac|11.0|11.0|0.15|0.15|fair quality individual splitting measurement
59164|IR.CHMN|29.86|57.54|314.0|0.92|371|SKKSac|33.0|33.0|0.8|0.8|fair quality individual splitting measurement
59165|IR.CHMN|29.86|57.54|341.0|0.86|371|SKSac|59.0|59.0|1.43|1.43|fair quality individual splitting measurement
59166|IR.CHMN|29.86|57.54|321.0|1.13|371|SKKSac|18.0|18.0|0.41|0.41|fair quality individual splitting measurement
59167|IR.CHMN|29.86|57.54|292.0|1.13|371|SKKSac|7.0|7.0|0.46|0.46|fair quality individual splitting measurement
59168|IR.CHMN|29.86|57.54|292.0|1.13|371|SKSac|6.0|6.0|0.41|0.41|fair quality individual splitting measurement
59169|IR.CHMN|29.86|57.54|315.0|0.86|371|SKSac|30.0|30.0|0.61|0.61|fair quality individual splitting measurement
59170|IR.CHMN|29.86|57.54|283.0|1.85|371|SKSac|6.0|6.0|0.82|0.82|fair quality individual splitting measurement
59171|IR.CHMN|29.86|57.54|315.0|1.14|371|SKSac|23.0|23.0|0.49|0.49|fair quality individual splitting measurement
59172|IR.CHMN|29.86|57.54|332.0|1.36|371|PKSbc|34.0|34.0|1.13|1.13|fair quality individual splitting measurement
59173|IR.CHMN|29.86|57.54|303.0|1.08|371|SKSac|40.0|40.0|0.99|0.99|fair quality individual splitting measurement
59174|IR.CHMN|29.86|57.54|314.0|1.12|371|SKSac|26.0|26.0|0.59|0.59|fair quality individual splitting measurement
59175|IR.CHMN|29.86|57.54|302.0|0.62|371|SKSac|16.0|16.0|0.21|0.21|fair quality individual splitting measurement
59176|IR.CHMN|29.86|57.54|300.0|0.72|371|SKSac|11.0|11.0|0.26|0.26|fair quality individual splitting measurement
59177|IR.CHMN|29.86|57.54|337.0|0.6|371|SKKSac|27.0|27.0|0.68|0.68|fair quality individual splitting measurement
59178|IR.CHMN|29.86|57.54|316.0|1.04|371|PKSbc|23.0|23.0|0.56|0.56|fair quality individual splitting measurement
59179|IR.CHMN|29.86|57.54|309.0|1.08|371|SKKSac|33.0|33.0|0.8|0.8|fair quality individual splitting measurement
59180|IR.CHMN|29.86|57.54|305.0|1.42|371|PKSbc|6.0|6.0|0.34|0.34|fair quality individual splitting measurement
59181|IR.CHMN|29.86|57.54|313.0|0.82|371|PKSbc|12.0|12.0|0.26|0.26|fair quality individual splitting measurement
59182|IR.CHMN|29.86|57.54|321.0|0.72|371|SKSac|18.0|18.0|0.26|0.26|fair quality individual splitting measurement
59183|IR.CHMN|29.86|57.54|316.0|0.7|371|PKSbc|26.0|26.0|0.37|0.37|fair quality individual splitting measurement
59184|IR.CHMN|29.86|57.54|290.0|0.94|371|SKKSac|47.0|47.0|1.22|1.22|fair quality individual splitting measurement
59185|IR.CHMN|29.86|57.54|344.0|1.34|371|SKSac|25.0|25.0|1.03|1.03|fair quality individual splitting measurement
59186|IR.CHMN|29.86|57.54|318.0|1.2|371|SKSac|13.0|13.0|0.28|0.28|fair quality individual splitting measurement
59187|IR.CHMN|29.86|57.54|315.0|1.52|371|PKSdf|55.0|55.0|1.57|1.57|fair quality individual splitting measurement
59188|IR.CHMN|29.86|57.54|316.0|0.82|371|PKSbc|11.0|11.0|0.21|0.21|fair quality individual splitting measurement
59189|IR.CHMN|29.86|57.54|311.0|1.4|371|PKSbc|20.0|20.0|0.72|0.72|fair quality individual splitting measurement
59190|IR.CHMN|29.86|57.54|311.0|1.42|371|SKKSac|22.0|22.0|0.88|0.88|fair quality individual splitting measurement
59191|IR.CHMN|29.86|57.54|296.0|1.26|371|SKKSac|13.0|13.0|0.57|0.57|fair quality individual splitting measurement
59192|IR.CHMN|29.86|57.54|322.0|1.12|371|SKSac|22.0|22.0|0.49|0.49|fair quality individual splitting measurement
59193|IR.CHMN|29.86|57.54|293.0|1.23|371|SKSac|5.0|5.0|0.26|0.26|fair quality individual splitting measurement
59194|IR.CHMN|29.86|57.54|320.0|0.51|371|SKKSac|14.0|14.0|0.15|0.15|fair quality individual splitting measurement
59195|IR.CHMN|29.86|57.54|303.0|1.34|371|SKSac|53.0|53.0|1.76|1.76|fair quality individual splitting measurement
59196|IR.CHMN|29.86|57.54|307.0|1.16|371|SKSac|41.0|41.0|1.31|1.31|fair quality individual splitting measurement
59197|IR.CHMN|29.86|57.54|340.0|1.44|371|SKSac|22.0|22.0|1.08|1.08|fair quality individual splitting measurement
59198|IR.CHMN|29.86|57.54|318.0|0.62|371|SKSac|29.0|29.0|0.41|0.41|fair quality individual splitting measurement
59199|IR.CHMN|29.86|57.54|295.0|0.82|371|SKSac|31.0|31.0|0.92|0.92|fair quality individual splitting measurement
59200|IR.CHMN|29.86|57.54|287.0|1.46|371|SKSac|14.0|14.0|1.03|1.03|fair quality individual splitting measurement
59201|IR.CHMN|29.86|57.54|300.0|0.72|371|SKSac|12.0|12.0|0.26|0.26|fair quality individual splitting measurement
59202|IR.CHMN|29.86|57.54|310.0|1.33|371|PKSbc|16.0|16.0|0.51|0.51|fair quality individual splitting measurement
59203|IR.CHMN|29.86|57.54|285.0|1.23|371|SKKSac|9.0|9.0|0.67|0.67|fair quality individual splitting measurement
59204|IR.CHMN|29.86|57.54|349.0|1.06|371|SKKSac|11.0|11.0|0.41|0.41|fair quality individual splitting measurement
59205|IR.CHMN|29.86|57.54|313.0|1.23|371|SKSac|29.0|29.0|0.87|0.87|fair quality individual splitting measurement
