index,Station,Event,Ev_lat,Ev_lon,Depth,Mag,Baz,Phase,SCPhi,SCPhi_std,SCdt,SCdt_std,RCPhi,RCPhi_std,RCdt,RCdt_std,Null,Quality,CpH
790,IU.GNI,20101225_131638,-19.8371,167.9375,15.7,7.3,84.51,SKS,-12.43,44.75,3.3,0.98,-57.43,44.75,0.4,0.98,TRUE,Good,0.96
791,IU.GNI,20110101_095658,-26.8513,-63.2373,584.3,7,259.01,SKS,67.94,44.75,2.7,0.98,-75.06,44.75,3.8,0.98,FALSE,Poor,0.7
792,IU.GNI,20110824_174611,-7.6203,-74.538,149.3,7,283.92,SKS,41.85,11.75,1.3,0.35,64.85,44.75,1,0.98,FALSE,Fair,0.66
793,IU.GNI,20111214_050457,-7.5278,146.814,128.5,7.1,87.85,SKS,-13.14,44.75,1.3,0.98,-49.14,44.75,0.4,0.98,TRUE,Fair,0.89
794,IU.GNI,20130717_023743,-15.6661,-71.7458,13,6,274.88,SKS,81.8,8.25,1.4,0.5,47.8,44.75,0.5,0.98,TRUE,Fair,0.83
795,IU.GNI,20131117_090456,-60.3783,-46.5876,7.9,7.8,217.04,SKS,-57.01,44.75,1.6,0.98,78.99,44.75,0.2,0.98,TRUE,Good,0.92
796,IU.GNI,20150211_185720,-23.0653,-66.6621,203.6,6.7,264.66,SKS,15.59,44.75,0.7,0.98,43.59,44.75,0.5,0.98,TRUE,Fair,0.82
797,IU.GNI,20151217_194953,15.8009,-93.6294,85,6.6,316.54,SKS,-38.5,44.75,3.9,0.98,-79.5,44.75,0,0.98,TRUE,Good,0.91
798,IU.GNI,20160419_052539,-55.7283,-27.2307,14,6.2,215.86,SKS,65,16.25,1.4,0.62,-88,44.75,1.1,0.98,FALSE,Poor,0.67
799,IU.GNI,20160520_181404,-25.5655,129.8841,10,6,112.69,SKS,34.7,44.75,2,0.98,84.7,44.75,0.6,0.98,FALSE,Poor,0.66
800,IU.GNI,20160804_141513,-22.3087,-66.0261,270,6.2,265,SKS,54.93,44.75,0.8,0.98,45.93,44.75,0.7,0.98,FALSE,Fair,0.71
801,IU.GNI,20160821_034523,-55.2775,-31.7546,10,6.4,217.92,SKS,54.88,2.75,1.3,0.18,76.88,44.75,0.7,0.98,TRUE,Fair,0.89
802,IU.GNI,20160831_031136,-3.6914,152.7879,499.06,6.7,80.84,SKS,82.86,44.75,2.1,0.98,-53.14,44.75,0.1,0.98,TRUE,Good,0.91
803,IU.GNI,20161017_061458,-6.0526,148.8617,35,6.9,85.34,SKS,76.35,24.5,3.9,0.43,25.35,44.75,0.2,0.98,TRUE,Fair,0.89
804,IU.GNI,20170218_121017,-23.8613,-66.6592,222,6.3,263.89,SKS,15.82,44.75,0.5,0.98,43.82,44.75,0.3,0.98,TRUE,Fair,0.81
805,IU.GNI,20170221_140904,-19.2814,-63.9047,595.98,6.5,266.49,SKS,75.43,5.5,2.6,0.73,29.43,44.75,0.5,0.98,TRUE,Fair,0.83
806,IU.GNI,20170415_081943,-23.2706,-67.7655,155,6.2,265.13,SKS,50.06,15,0.8,0.28,41.06,16.25,0.7,0.35,FALSE,Fair,0.73
807,IU.GNI,20170418_171147,-18.0851,-178.3718,628,6,71.81,SKS,-47.11,44.75,1,0.98,-71.11,44.75,0.8,0.98,TRUE,Good,0.94
808,IU.GNI,20170512_104126,12.9108,-90.0562,10,6.2,311.71,SKS,-42.34,44.75,3.9,0.98,-82.34,44.75,0,0.98,TRUE,Fair,0.87
809,IU.GNI,20171010_063220,-18.5212,-69.6411,82.43,6.3,270.83,SKS,75.76,44.75,2.1,0.98,42.76,44.75,0.7,0.98,FALSE,Poor,0.16
810,IU.GNI,20180121_010642,-18.8524,-69.4564,116,6.3,270.41,SKS,64.33,44.75,0.8,0.98,50.33,44.75,0.6,0.98,FALSE,Fair,0.56
811,IU.GNI,20180324_112332,-5.4959,151.4971,33,6.3,83.14,SKS,-2.85,44.75,3.9,0.98,-49.85,44.75,0,0.98,TRUE,Good,0.9
812,IU.GNI,20180509_075755,-5.8916,151.7962,10,6,83.25,SKS,-10.73,44.75,3.9,0.98,29.27,44.75,0.1,0.98,TRUE,Good,0.94
813,IU.GNI,20180907_021204,-2.3453,-78.8955,93.53,6.2,291.55,SKS,51.49,18.25,1.8,0.88,75.49,44.75,1.4,0.98,FALSE,Fair,0.65
814,IU.GNI,20181101_221951,-19.5882,-69.2923,102,6.2,269.61,SKS,21.54,22,1,0.95,56.54,44.75,0.7,0.98,FALSE,Poor,0.73
815,IU.GNI,20190126_035138,-7.0194,156.3109,361.92,6.2,81.09,SKS,87.11,44.75,2.1,0.98,-50.89,44.75,0.3,0.98,TRUE,Fair,0.87
816,IU.GNI,20190201_161413,14.7628,-92.2981,67.93,6.6,314.77,SKS,-39.27,44.75,3.9,0.98,8.73,44.75,0,0.98,TRUE,Good,0.93
817,IU.GNI,20190503_072529,-6.928,160.1389,10,6.2,78.33,SKS,39.35,44.75,0.7,0.98,30.35,44.75,0.7,0.98,FALSE,Fair,0.76
818,IU.GNI,20190530_090328,13.1462,-89.3663,25,6.6,311.27,SKS,-44.78,44.5,3.9,0.95,4.22,44.75,0,0.98,TRUE,Good,0.95
819,IU.GNI,20200120_065137,-59.2287,-26.2889,93,6.1,212.45,SKS,38.42,44.75,2.6,0.98,86.42,44.75,0.3,0.98,TRUE,Good,0.95
820,IU.GNI,20200531_050938,-15.3164,-70.7643,186,6.1,274.52,SKS,57,18,0.8,0.43,50,19,0.8,0.58,FALSE,Good,0.59
821,IU.GNI,20200603_073534,-23.2955,-68.4217,96.84,6.8,265.5,SKS,63,44.75,1,0.98,43.43,44.75,0.7,0.98,FALSE,Fair,0.76
822,IU.GNI,20201001_103448,-6.0867,148.6576,109.22,6,85.5,SKS,76.51,44.75,1.2,0.98,34.51,44.75,0.4,0.98,TRUE,Fair,0.81
823,IU.GNI,20201006_101146,-18.0101,-178.4762,633.92,6,71.82,SKS,-57.1,20.75,1.4,0.92,-76.1,44.75,1.4,0.98,FALSE,Fair,0.78
824,IU.GNI,20201130_225503,-24.3318,-67.0203,189,6.3,263.65,SKS,-19.42,44.75,3.9,0.98,-74.42,44.75,0.1,0.98,TRUE,Good,0.96
825,IU.GNI,20201206_164742,-20.3662,-69.0663,105,6.1,268.73,SKS,0.66,44.75,3.9,0.98,45.66,44.75,0.1,0.98,TRUE,Fair,0.83
826,IU.GNI,20201214_152049,-21.8063,-68.7079,114,6,267.13,SKS,73.05,44.75,1.9,0.98,42.05,44.75,0.7,0.98,FALSE,Poor,0.47
827,IU.GNI,20151121_090613,-7.1484,129.9375,82,6.1,98.39,SKS,21.38,44.75,3.2,0.98,79.38,44.75,0.6,0.98,TRUE,Fair,0.89
828,IU.GNI,20160319_112633,17.996,-60.7019,26,6,293.64,SKS,-58.37,44.75,3.9,0.98,84.63,44.75,0.3,0.98,FALSE,Poor,0.42
829,IU.GNI,20160823_193944,-7.2805,122.4255,532.4,6,103.37,SKS,83.35,44.75,0.7,0.98,59.35,31.5,0.4,0.98,TRUE,Fair,0.82
830,IU.GNI,20160917_012017,-2.0829,140.5718,9,6,87.67,SKS,5.67,2,2.8,0.58,49.67,44.75,0.4,0.98,TRUE,Good,0.92
831,IU.GNI,20161205_011304,-7.3158,123.3802,526,6.3,102.77,SKS,21.75,44.75,3.9,0.98,74.75,44.75,0.3,0.98,TRUE,Fair,0.86
832,IU.GNI,20171024_104747,-7.2364,123.0401,549.19,6.7,102.93,SKS,22.91,4.75,1.7,0.52,59.91,44.75,0.5,0.98,TRUE,Fair,0.85
833,IU.GNI,20180226_133453,-2.7629,126.7272,9.91,6.1,97.14,SKS,-89.88,44.75,1.8,0.98,44.12,44.75,0.3,0.98,FALSE,Poor,0.79
834,IU.GNI,20180728_170723,-7.1221,122.7474,577.48,6,103.04,SKS,-84.98,44.75,1.7,0.98,53.02,16.75,0.3,0.32,TRUE,Fair,0.85
835,IU.GNI,20180828_070811,-10.8859,124.1187,14,6.2,104.96,SKS,15.95,44.75,3.9,0.98,-31.05,18.5,0,0.3,TRUE,Good,0.93
836,IU.GNI,20190619_172448,-2.243,138.4599,10,6.3,89.16,SKS,3.16,44.75,2.5,0.98,47.16,44.75,0.2,0.98,TRUE,Good,0.92
837,IU.GNI,20190624_025339,-6.4078,129.1692,212,7.3,98.32,SKS,28.31,20.25,0.8,0.7,62.31,44.75,0.5,0.98,TRUE,Fair,0.84
838,IU.GNI,20200506_135356,-6.7949,129.8613,107,6.8,98.17,SKS,24.16,44.75,1.8,0.98,68.16,44.75,0.8,0.98,TRUE,Fair,0.84
839,IU.GNI,20200821_040952,-6.6869,123.4829,627.76,6.9,102.23,SKS,19.21,44.75,3.9,0.98,68.21,44.75,0.2,0.98,TRUE,Good,0.99
840,KO.BCA,20120417_035015,-32.6374,-71.5641,29.7,6.7,256.76,SKKS,-17.24,44.75,3.9,0.98,-59.24,44.75,0.1,0.98,FALSE,Poor,0.65
841,KO.BCA,20120423_173621,-28.6015,-177.3408,113.8,6,80.15,SKKS,65.15,1.25,3.4,0.28,20.15,44.75,0.8,0.98,FALSE,Poor,0.63
842,KO.BCA,20120607_040504,-36.0516,-70.8547,5.8,6,252.61,SKKS,46.61,2,1.9,0.1,38.61,44.75,1.6,0.98,FALSE,Fair,0.5
843,KO.BCA,20120703_103615,-40.06,173.66,239,6.3,103.97,SKKS,85.97,44.75,1.8,0.98,48.97,44.75,0.9,0.98,FALSE,Poor,0.61
844,KO.BCA,20130426_065328,-28.7301,-178.8979,355.4,6.2,81.64,SKKS,67.64,44.75,2.6,0.98,16.64,44.75,0.7,0.98,TRUE,Good,0.92
845,KO.BCA,20140703_195007,-30.4601,-176.4451,35,6.4,82.3,SKKS,64,9.75,2.4,0.78,32,44.75,1,0.98,FALSE,Poor,0.55
846,KO.BCA,20140703_195010,-30.35,-176.3,49.1,6.3,82,SKKS,65,17,2.5,0.88,25,44.75,0.9,0.98,FALSE,Poor,0.68
847,KO.BCA,20190519_142712,-21.7384,169.5741,19.95,6,81.95,SKKS,71.95,44.75,3.9,0.98,21.95,44.75,0.6,0.98,TRUE,Good,0.93
848,KO.BCA,20120514_100039,-17.7968,-69.7926,108.7,6.3,270.26,SKS,52.26,10.75,1.6,0.35,31.26,44.75,1.5,0.98,FALSE,Fair,0.69
849,KO.BCA,20120607_160318,-15.9117,-72.4723,106.7,6.2,273.74,SKS,64.74,15,0.8,0.32,41.74,23.75,0.7,0.75,FALSE,Fair,0.73
850,KO.BCA,20120725_112027,-9.669,159.8561,23.7,6.5,77.92,SKS,66.92,44.5,3,0.95,21.92,44.75,0.4,0.98,FALSE,Poor,0.75
851,KO.BCA,20120728_200359,-4.654,153.1678,58.8,6.5,78.75,SKS,58.75,4.75,2,0.38,29.75,44.75,1,0.98,FALSE,Poor,0.64
852,KO.BCA,20121119_094435,-5.7528,151.6402,22.9,6,80.69,SKS,68.69,3.5,3.9,0.55,12.69,44.75,0.6,0.98,FALSE,Poor,0.77
853,KO.BCA,20130208_111213,-10.8703,166.0088,12.7,6.8,74.23,SKS,-31.77,26.25,3.9,0.53,-85.77,44.75,0.3,0.98,TRUE,Good,0.92
854,KO.BCA,20130319_032902,-58.9815,-24.5697,52,6,211.25,SKS,-70.75,44.75,1.7,0.98,66.25,44.75,0.5,0.98,TRUE,Fair,0.81
855,KO.BCA,20130325_230212,14.5905,-90.4772,193.7,6.2,310.85,SKS,31.85,44.75,3.9,0.98,-21.15,44.75,0.3,0.98,TRUE,Fair,0.89
856,KO.BCA,20130717_023743,-15.6661,-71.7458,13,6,273.46,SKS,51.46,18.75,1.2,0.63,38.46,44.75,1.2,0.98,FALSE,Fair,0.66
857,KO.BCA,20130812_094931,-5.4117,-81.979,12.8,6.2,289.71,SKS,-78.29,1.25,3.4,0.38,55.71,44.75,0.5,0.98,TRUE,Good,0.92
858,KO.BCA,20140311_220312,-3.1902,148.6003,16.3,6.1,80.84,SKS,51.84,8,1.8,0.38,30.84,44.75,1.4,0.98,FALSE,Fair,0.46
859,KO.BCA,20140316_211628,-19.9051,-70.6156,9.4,6.7,268.9,SKS,64.9,44.75,2.5,0.98,11.9,44.75,1.6,0.98,FALSE,Poor,0.47
860,KO.BCA,20140317_051133,-20.06,-70.8284,5.3,6.4,268.9,SKS,65.9,44.75,2.6,0.98,23.9,44.75,1.4,0.98,FALSE,Poor,0.51
861,KO.BCA,20140411_202913,11.7198,-86.014,142.3,6.6,305.38,SKS,26.38,44.75,3.9,0.98,-25.62,44.75,0.2,0.98,TRUE,Fair,0.89
862,KO.BCA,20140629_075256,-55.4757,-28.3956,15.1,6.8,215.65,SKS,-65.35,44.75,3.9,0.98,57.65,44.75,0.1,0.98,TRUE,Good,0.93
863,KO.BCA,20140729_104613,17.81,-95.501,99,6.4,316.96,SKS,30.96,4,3.2,0.5,-8.04,44.75,1,0.98,FALSE,Poor,0.4
864,KO.BCA,20140729_132740,-3.422,146.769,9.8,6.1,82.28,SKS,61.28,44.75,1.8,0.98,32.28,44.75,1,0.98,TRUE,Good,0.95
865,KO.BCA,20140729_132747,-3.34,146.72,12,6,82.25,SKS,62.25,44.75,1.8,0.98,32.25,44.75,1,0.98,TRUE,Good,0.94
866,KO.BCA,20150916_140322,-6.0114,151.4768,6,6.1,81.01,SKS,62.01,44.75,2.2,0.98,23.01,44.75,0.9,0.98,FALSE,Poor,0.62
867,KO.BCA,20150928_152805,-23.8,-66.6,219,6,262.78,SKS,47.78,5.75,1.7,0.2,38.78,44.75,1.6,0.98,FALSE,Fair,0.27
868,KO.BCA,20151118_183104,-8.8994,158.4217,12.59,6.8,78.34,SKS,-2.66,44.75,1.6,0.98,32.34,44.75,0.4,0.98,FALSE,Poor,0.79
869,KO.BCA,20151217_194953,15.8009,-93.6294,85,6.6,314.21,SKS,30.21,44.75,3.5,0.98,-16.79,44.75,0.6,0.98,TRUE,Good,0.97
870,KO.BCA,20170630_222945,-0.2882,-80.4935,13,6,292.51,SKS,-72.49,44.75,3.9,0.98,56.51,44.75,0,0.98,TRUE,Good,0.97
871,KO.BCA,20170713_033608,-4.7722,153.1958,34.78,6.4,78.83,SKS,55.83,44.75,1.8,0.98,13.83,44.75,1,0.98,FALSE,Poor,0.55
872,KO.BCA,20170827_041751,-1.4513,148.0803,8,6.3,79.87,SKS,56.87,3.75,1.7,0.2,45,44.75,1.3,0.98,FALSE,Fair,0.48
873,KO.BCA,20171010_063220,-18.5212,-69.6411,82.43,6.3,269.52,SKS,59.52,16,1.6,0.7,29.52,44.75,1.3,0.98,TRUE,Good,0.95
874,KO.BCA,20180121_010642,-18.8524,-69.4564,116,6.3,269.1,SKS,70.1,44.75,2.1,0.98,20.1,44.75,1.1,0.98,FALSE,Poor,0.68
875,KO.BCA,20180126_224757,-3.5138,145.8477,10,6.3,82.98,SKS,61.98,1.5,2.9,0.2,23.98,44.75,1.2,0.98,FALSE,Poor,0.46
876,KO.BCA,20180308_173951,-4.3853,153.1874,22.53,6.8,78.53,SKS,55.53,44.75,2.7,0.98,1.53,44.75,1.2,0.98,FALSE,Poor,0.34
877,KO.BCA,20180324_112332,-5.4959,151.4971,33,6.3,80.59,SKS,57.59,44.75,2,0.98,22.59,44.75,1.1,0.98,FALSE,Poor,0.51
878,KO.BCA,20180407_054839,-5.8411,142.5282,17.59,6.3,87,SKS,70,44.75,1.9,0.98,-75,44.75,3.9,0.98,TRUE,Fair,0.89
879,KO.BCA,20190126_035138,-7.0194,156.3109,361.92,6.2,78.36,SKS,58.36,4.75,2.4,0.5,17.36,44.75,1,0.98,TRUE,Fair,0.85
880,KO.BCA,20190201_161413,14.7628,-92.2981,67.93,6.6,312.47,SKS,27.47,44.75,3.6,0.98,-20.53,44.75,0.6,0.98,TRUE,Good,0.9
881,KO.BCA,20190217_143555,-3.3412,152.1319,368.12,6.4,78.47,SKS,53.47,44.75,2.1,0.98,25.47,44.75,1.3,0.98,FALSE,Poor,0.78
882,KO.BCA,20190409_175359,-58.6064,-25.2559,44.83,6.5,211.82,SKS,-63.18,5,2.3,0.88,71.82,44.75,0.2,0.98,TRUE,Good,0.94
883,KO.BCA,20190512_192450,8.6227,-82.8326,19,6,300.76,SKS,18.76,44.75,3.9,0.98,-38.24,44.75,0.1,0.98,TRUE,Fair,0.88
884,KO.BCA,20140412_201438,-11.2581,162.1387,15.3,7.6,77.56,SKS,46.56,19.25,1.4,0.88,23.56,44.75,1.2,0.98,FALSE,Fair,0.68
885,KO.BCA,20151020_215202,-14.8595,167.3028,135,7.1,76.8,SKS,58.8,44.75,2.9,0.98,9.8,44.75,0.9,0.98,FALSE,Poor,0.58
886,KO.BCA,20180906_154914,-18.4952,179.3555,617.87,7.9,70.16,SKS,43.16,4.75,2.4,0.38,19.16,44.75,1.6,0.98,FALSE,Poor,0.66
887,KO.BCA,20181211_022632,-58.5981,-26.4656,164.66,7.1,212.28,SKS,-62.72,44.75,3.3,0.98,67.28,44.75,0.1,0.98,TRUE,Fair,0.87
888,KO.BCA,20190222_101722,-2.199,-77.0231,132.36,7.5,288.37,SKS,-80.63,44.75,3.9,0.98,50.37,44.75,0.6,0.98,TRUE,Fair,0.88
889,KO.BCA,20190301_085042,-14.7016,-70.135,267,7,273.19,SKS,59.19,19.25,1.5,0.88,1.19,44.75,2.4,0.98,FALSE,Poor,0.62
890,KO.BCA,20120908_105145,-3.2181,135.0978,32.3,6.1,89.96,SKS,67.96,1.75,2.4,0.12,60.96,44.75,2,0.98,FALSE,Good,0.61
891,KO.BCA,20130406_044236,-3.4714,138.4743,69.4,7,87.91,SKS,57.91,5,1.7,0.2,30.91,44.75,1.3,0.98,FALSE,Poor,0.54
892,KO.BCA,20130722_070141,-46.0946,34.8615,3.2,6.3,184.71,SKS,51.71,44.75,0.6,0.98,54.71,44.75,0.6,0.98,FALSE,Good,0.68
893,KO.BCA,20130812_005344,-7.1167,129.7914,104.8,6.1,96.38,SKS,77.38,44.75,2.6,0.98,23.38,44.75,0.9,0.98,TRUE,Good,0.95
894,KO.BCA,20130901_115232,-7.5393,128.2569,135.2,6.5,97.71,SKS,75.71,1.5,2.1,0.13,68,44.75,1.7,0.98,FALSE,Good,0.45
895,KO.BCA,20131201_012415,-7.0288,128.4151,25.9,6.5,97.22,SKS,72.22,2,1.6,0.1,55.22,44.75,1.2,0.98,FALSE,Fair,0.6
896,KO.BCA,20140218_092714,14.596,-58.9719,28.3,6.5,287.98,SKS,12.98,44.75,3.9,0.98,-35.02,44.75,0,0.98,TRUE,Good,0.97
897,KO.BCA,20151023_040418,-45.8146,37.1711,10,6,183.12,SKS,33.12,20.5,1.1,0.82,40.12,44.75,1,0.98,FALSE,Good,0.45
898,KO.BCA,20151121_090613,-7.1484,129.9375,82,6.1,96.31,SKS,73.31,44.75,1.8,0.98,26.31,44.75,1.2,0.98,TRUE,Good,0.91
899,KO.BCA,20171024_104747,-7.2364,123.0401,549.19,6.7,100.93,SKS,85.93,2.75,2.7,0.42,72.93,44.75,1.6,0.98,FALSE,Poor,0.73
900,KO.BCA,20180226_133453,-2.7629,126.7272,9.91,6.1,95.16,SKS,74.16,13,1.8,0.7,25.16,44.75,1.1,0.98,FALSE,Poor,0.5
901,KO.BCA,20180324_195833,-45.7783,96.0692,10,6,144.71,SKS,25.71,44.75,2.4,0.98,-4.29,44.75,1.6,0.98,TRUE,Fair,0.8
902,KO.BCA,20180325_201447,-6.6247,129.8138,169,6.4,96,SKS,78,10,2.3,0.78,41,44.75,1,0.98,FALSE,Poor,0.64
903,KO.BCA,20180828_070811,-10.8859,124.1187,14,6.2,102.92,SKS,87.92,44.75,2.5,0.98,55.92,44.75,0.9,0.98,FALSE,Poor,0.52
904,KO.BCA,20181216_094237,-3.9226,140.2323,61.97,6.1,87.08,SKS,71.08,44.75,2.5,0.98,23.08,44.75,0.9,0.98,TRUE,Fair,0.8
905,KO.BCA,20190121_235922,-10.3113,119.1472,16.77,6,105.8,SKS,84.8,4.75,1.8,0.32,52.8,44.75,1,0.98,TRUE,Fair,0.84
906,KO.BCA,20190122_051003,-10.4663,119.0309,27.01,6.4,105.99,SKS,86.99,44.75,1.8,0.98,50.99,44.75,0.8,0.98,TRUE,Fair,0.84
907,KO.BCA,20190406_215501,-6.8492,125.014,539,6.3,99.33,SKS,85.33,44.75,2.8,0.98,33.33,44.75,0.7,0.98,TRUE,Fair,0.86
908,KO.TASB,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.74,SKKS,85.74,44.75,3,0.98,39.74,44.75,0.3,0.98,TRUE,Fair,0.89
909,KO.TASB,20140404_013751,-20.6075,-70.5337,19.3,6.2,269.01,SKKS,17.01,44.75,0.9,0.98,42.01,44.75,0.5,0.98,TRUE,Fair,0.85
910,KO.TASB,20140703_195007,-30.4601,-176.4451,35,6.4,86.52,SKKS,-10.48,44.75,3.9,0.98,-60.48,44.75,0.2,0.98,TRUE,Good,0.92
911,KO.TASB,20140703_195010,-30.35,-176.3,49.1,6.3,86.24,SKKS,-9.76,44.75,3.6,0.98,-60.76,44.75,0.3,0.98,FALSE,Poor,0.41
912,KO.TASB,20140924_111613,-23.7849,-66.5888,204.5,6.2,263.53,SKKS,-3.47,44.75,3.9,0.98,44.53,44.75,0.1,0.98,TRUE,Fair,0.89
913,KO.TASB,20170218_121017,-23.8613,-66.6592,222,6.3,263.5,SKKS,80.5,44.75,3.9,0.98,32.5,44.75,0.1,0.98,TRUE,Good,0.94
914,KO.TASB,20180114_091845,-15.7589,-74.7095,39,7.1,276.39,SKKS,-88.61,44.25,3.9,0.95,41.39,44.75,0.2,0.98,TRUE,Good,0.9
915,KO.TASB,20180410_101934,-30.9862,-71.5566,76.08,6.2,258.85,SKKS,-16.15,1.25,3.9,0.33,26.85,44.75,0.1,0.98,FALSE,Poor,0.23
916,KO.TASB,20181101_221951,-19.5882,-69.2923,102,6.2,269.19,SKKS,76.19,44.75,1.1,0.98,43.19,44.75,0.4,0.98,FALSE,Poor,0.65
917,KO.TASB,20190120_013251,-30.071,-71.4202,54.82,6.7,259.79,SKKS,82.79,44.75,3.9,0.98,-48.21,44.75,0.1,0.98,TRUE,Good,0.94
918,KO.TASB,20190418_144601,-51.0555,139.4904,10,6.5,131.64,SKKS,-63.36,44.75,2,0.98,67.64,44.75,0.8,0.98,TRUE,Good,0.9
919,KO.TASB,20190926_163618,-40.8152,-72.0019,129,6.1,247.32,SKKS,56.32,3,2.4,0.55,14.32,44.75,0.5,0.98,FALSE,Poor,0.72
920,KO.TASB,20191104_215325,-31.8362,-71.3753,53,6.1,257.81,SKKS,68.81,18,1.3,0.68,29.81,44.75,0.3,0.73,TRUE,Good,0.92
921,KO.TASB,20201214_152049,-21.8063,-68.7079,114,6,266.72,SKKS,72.72,28.75,2.5,0.75,18.72,44.75,0.6,0.98,FALSE,Poor,0.75
922,KO.TASB,20111122_184816,-15.3083,-65.1634,560.3,6.6,270.42,SKS,81.42,42.75,1.8,0.92,35.42,44.75,0.4,0.98,TRUE,Good,0.91
923,KO.TASB,20120121_184713,14.933,-93.1422,63.5,6.2,315.12,SKS,-42.88,44.75,3.5,0.98,3.12,44.75,0,0.98,TRUE,Fair,0.81
924,KO.TASB,20120514_100039,-17.7968,-69.7926,108.7,6.3,271.18,SKS,66.18,4.75,1.2,0.18,51,44.75,0.9,0.98,FALSE,Fair,0.76
925,KO.TASB,20120728_200359,-4.654,153.1678,58.8,6.5,81.05,SKS,-40.95,44.75,0.5,0.98,-57.95,44.75,0.4,0.98,FALSE,Fair,0.75
926,KO.TASB,20140315_235132,-5.6717,-80.9351,26.5,6.3,289.98,SKS,45.98,44.75,1,0.98,66.98,44.75,0.7,0.98,FALSE,Fair,0.76
927,KO.TASB,20140316_211628,-19.9051,-70.6156,9.4,6.7,269.74,SKS,85.74,3.5,3.5,0.85,39.74,44.75,0.2,0.98,FALSE,Poor,0.73
928,KO.TASB,20140411_202913,11.7198,-86.014,142.3,6.6,307.09,SKS,28.09,44.75,1.5,0.98,-16.91,44.75,0.4,0.98,TRUE,Fair,0.88
929,KO.TASB,20140629_075256,-55.4757,-28.3956,15.1,6.8,216.28,SKS,-72.72,2.25,1.9,0.18,-79.72,44.75,1.5,0.98,FALSE,Fair,0.74
930,KO.TASB,20140707_112354,14.724,-92.4614,53,6.9,314.41,SKS,45.41,44.75,3.9,0.98,88.41,44.75,0,0.98,TRUE,Good,0.91
931,KO.TASB,20140924_111613,-23.7849,-66.5888,204.5,6.2,263.53,SKS,36,14.75,0.8,0.25,45,44.75,0.8,0.92,FALSE,Fair,0.71
932,KO.TASB,20150216_220054,-55.5186,-28.2292,18.1,6.3,216.19,SKS,88.19,18.25,0.6,0.35,77.19,16.5,0.6,0.23,FALSE,Fair,0.66
933,KO.TASB,20150310_205544,6.7968,-73.0377,162,6.2,293.6,SKS,28.6,44.75,2.1,0.98,69.6,44.75,0.3,0.98,TRUE,Fair,0.86
934,KO.TASB,20150323_045137,-18.3544,-69.1883,127.1,6.4,270.28,SKS,82.28,44.75,3.1,0.98,-21.72,44.75,3.8,0.98,TRUE,Good,0.94
935,KO.TASB,20150928_152805,-23.8,-66.6,219,6,263.52,SKS,-12.48,44.75,3.9,0.98,-63.48,44.75,0,0.98,FALSE,Poor,0.65
936,KO.TASB,20160725_172650,-26.1049,-70.5074,72,6.1,263.51,SKS,74.51,44.75,3.8,0.98,23.51,44.75,0.2,0.98,TRUE,Fair,0.88
937,KO.TASB,20170218_121017,-23.8613,-66.6592,222,6.3,263.5,SKS,73.5,44.75,2.3,0.98,27.5,44.75,0.6,0.98,FALSE,Poor,0.26
938,KO.TASB,20170512_104126,12.9108,-90.0562,10,6.2,311.23,SKS,48.23,44.75,2.4,0.98,-85.77,44.75,0.3,0.98,TRUE,Fair,0.81
939,KO.TASB,20180228_024545,-6.1673,142.4795,16,6.1,89.3,SKS,88.3,44.75,3.9,0.98,43.3,44.75,0.1,0.98,TRUE,Fair,0.82
940,KO.TASB,20180907_021204,-2.3453,-78.8955,93.53,6.2,291.08,SKS,50.08,44.75,0.8,0.98,61.08,44.75,0.7,0.98,FALSE,Fair,0.51
941,KO.TASB,20181101_221951,-19.5882,-69.2923,102,6.2,269.19,SKS,85.19,5.5,3.1,0.88,39.19,44.75,0.2,0.98,TRUE,Fair,0.88
942,KO.TASB,20181115_200222,-56.7065,-25.546,15,6.4,214.16,SKS,83.16,44.75,1.1,0.98,84.16,44.75,1.1,0.98,FALSE,Good,0.65
943,KO.TASB,20190201_161413,14.7628,-92.2981,67.93,6.6,314.29,SKS,-46.71,44.75,3.9,0.98,-4.71,44.75,0,0.98,TRUE,Good,0.9
944,KO.TASB,20200726_005359,-60.7812,-25.4055,10,6.4,210.57,SKS,-72.43,44.75,3.9,0.98,51.57,44.75,0.1,0.98,TRUE,Good,0.91
945,KO.TASB,20201206_164742,-20.3662,-69.0663,105,6.1,268.31,SKS,-6.69,44.75,1.7,0.98,-50.69,18,0.2,0.25,TRUE,Good,0.93
946,KO.TASB,20201214_152049,-21.8063,-68.7079,114,6,266.72,SKS,81.72,2.75,3.9,0.78,35.72,44.75,0.2,0.98,TRUE,Good,0.91
947,KO.TASB,20111214_050457,-7.5278,146.814,128.5,7.1,87.56,SKS,78.56,26,3.9,0.62,26.56,44.75,0.1,0.98,TRUE,Good,0.92
948,KO.TASB,20180110_025131,17.4743,-83.5193,10,7.5,308.86,SKS,-40.14,44.75,1.9,0.98,-3.14,44.75,0.6,0.98,FALSE,Poor,0.38
949,KO.TASB,20181211_022632,-58.5981,-26.4656,164.66,7.1,212.85,SKS,-76.15,44.75,0.6,0.98,79.85,44.75,0.4,0.98,TRUE,Good,0.94
950,KO.TASB,20190222_101722,-2.199,-77.0231,132.36,7.5,289.76,SKS,76.76,20.75,0.4,0.62,58.76,44.75,0.4,0.98,TRUE,Good,0.93
