BDASxx_SA SKS EQ122102003   28.43   35.09   11.00    1.50    1.60    0.12   80.24   80.24     -4.651  153.173   41.000 B    35.5005    28.5006
BDASxx_SA SKS EQ122150956   28.43   35.09   21.00    7.50    1.55    0.32   80.19   80.18     -4.654  153.275   46.000 B    35.4997    28.5009
BDASxx_SA SKS EQ122521051   28.43   35.09   17.00    3.50    1.35    0.18   88.03   88.03     -3.177  135.109   21.000 A    35.6514    28.4493
BDASxx_SA SKS EQ123021854   28.43   35.09   15.00    5.00    1.70    0.35  352.46   82.46     52.674 -132.602    9.000 A    35.0138    29.0054
BDASxx_SA SKS EQ123040249   28.43   35.09   17.00    3.00    2.25    0.25  351.97   81.97     52.365 -131.902    9.000 B    35.0093    29.0024
BDASxx_SA SKS EQ123172042   28.43   35.09   15.00    1.50    2.15    0.20  358.90   88.90     57.588 -142.876   10.900 A    35.0780    29.0575
BDASxx_SA SKS EQ123191902   28.43   35.09  179.00    5.00    1.75    0.35  249.73   69.73    -29.118  -71.190   63.000 B    34.6966    28.2847
BDASxx_SA SKS EQ131062255   28.43   35.09   48.00   10.00    1.40    0.38   84.44   84.44     -3.218  142.543   13.000 A    35.5866    28.4783
BDASxx_SA SKS EQ131340032   28.43   35.09    7.00    5.00    1.60    0.20   63.88   63.88     18.728  145.287  602.300 A    35.6050    28.6825
BDASxx_SA SKS EQ131881835   28.43   35.09   10.00    6.50    1.50    0.45   79.12   79.12     -3.923  153.920  386.200 A    35.4932    28.5075
BDASxx_SA SKS EQ131882030   28.43   35.09   13.00    4.50    1.60    0.33   83.40   83.40     -6.016  149.721   62.000 B    35.5218    28.4800
BDASxx_SA SKS EQ132072132   28.43   35.09   15.00   11.50    1.85    0.88  207.72   27.72    -57.789  -23.959   10.000 B    34.8226    27.9211
BDASxx_SA SKS EQ133231332   28.43   35.09   16.00    2.00    1.85    0.17   86.11   86.11      2.625  128.446   59.800 A    35.7460    28.4746
BDASxx_SA SKS EQ133231516   28.43   35.09   10.00   12.50    1.35    0.47   75.73   75.73      8.915  138.533   10.000 B    35.6640    28.5760
BDASxx_SA SKS EQ140230459   28.43   35.09    7.00    7.00    1.55    0.35   68.02   68.02     13.373  146.008   29.700 A    35.6008    28.6362
BDASxx_SA SKS EQ140752116   28.43   35.09    3.00    4.00    1.50    0.30  258.87   78.87    -19.999  -70.724   20.000 A    34.6494    28.3433
BDASxx_SA SKS EQ141081427   28.43   35.09   19.00    9.00    2.15    0.60  311.55   41.56     17.401 -100.963   24.000 A    34.7830    28.7021
BDASxx_SA SKS EQ141231057   28.43   35.09    9.00    2.00    1.60    0.10   61.58   61.58     22.276  144.012   89.600 B    35.6339    28.7244
BDASxx_SA SKS EQ141350816   28.43   35.09   13.00    6.50    1.15    0.20   74.59   74.59      6.426  144.936   11.000 B    35.5951    28.5693
BDASxx_SA SKS EQ141800556   28.43   35.09    9.00    3.00    1.65    0.13   60.51   60.51     24.388  142.628   48.000 A    35.6519    28.7478
BDASxx_SA SKS EQ141800752   28.43   35.09   14.00    8.00    2.10    0.62  211.10   31.10    -55.470  -28.367    8.000 A    34.7955    27.9418
BDASxx_SA SKS EQ141881123   28.43   35.09   17.00    1.50    1.70    0.15  303.19   33.19     14.724  -92.461   53.000 A    34.7200    28.6720
BDASxx_SA SKS EQ142061054   28.43   35.09   13.00    2.50    2.10    0.25  355.81   85.81     58.306 -136.960   10.000 B    35.0433    29.0673
BDASxx_SA SKS EQ142150022   28.43   35.09   50.00   18.50    1.60    0.47   78.90   78.90      0.830  146.169   13.000 B    35.5694    28.5240
